LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
260000,2,2,2,34,0,0,0,0,0,0,40066,38115,38730,37947,40122,34751,2000,3030,5039,7000,3000,10000,0
130000,2,3,1,34,0,0,2,0,0,0,124777,133265,129713,129883,122349,101415,12000,0,5100,4820,3844,4500,0
180000,2,2,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,2,2,1,36,0,0,0,0,0,0,79407,66491,59040,49555,38185,32582,2491,2540,1566,1485,1258,3600,0
70000,2,2,1,38,0,0,0,0,0,0,59195,37953,34689,35700,36252,37008,2195,1881,1892,1444,1490,1344,0
290000,2,2,2,34,0,0,0,0,0,0,58481,41773,40597,38441,37454,35484,2000,2000,2000,2000,2000,2000,0
80000,2,2,1,37,-1,0,0,2,2,2,28652,29869,33071,33531,34184,33503,2000,4000,1300,1500,0,1300,0
300000,2,2,1,27,-2,-2,-2,-2,-2,-2,2200,1378,1109,0,474,337,1378,1422,0,474,337,1394,0
200000,2,1,1,28,0,0,0,0,0,0,148880,151913,155170,159089,160950,164691,7000,7200,8000,6000,6500,7000,0
30000,2,1,2,29,0,0,0,0,2,0,15982,12226,13565,15526,14979,15735,2226,1539,2500,0,1000,1000,0
240000,2,1,2,35,0,0,0,0,0,0,86508,86596,87475,89253,91128,127950,3583,2768,2817,2928,37950,4303,0
500000,2,1,1,35,-1,-1,-1,-1,0,0,416,258,1563,21557,14802,19552,258,1563,21557,1000,8000,23762,0
30000,2,2,1,45,2,0,0,0,0,0,31548,30226,31237,13511,13781,14070,1665,1676,1223,493,511,514,0
180000,2,1,2,28,2,2,2,2,0,0,2096,3775,5570,4722,8643,7783,1721,2005,31,5000,1000,5000,0
180000,2,2,1,31,-2,-2,-2,-2,-2,-2,384,0,0,0,503,2156,0,0,0,503,2343,1988,1
180000,2,1,2,37,0,0,0,0,0,0,34607,43623,46667,31931,33928,35235,10000,5000,15000,5000,2000,5000,0
260000,2,2,2,26,0,0,0,0,0,0,217735,222109,220219,206666,185282,167161,9553,7893,9241,7106,6506,6240,0
80000,2,2,2,33,-1,-1,-2,-1,0,0,1305,-789,-789,1042,1042,0,0,0,2000,0,0,193,0
400000,2,2,2,38,-2,-2,-2,-2,-1,0,0,0,0,0,45374,46306,0,0,0,45374,1113,1129,0
360000,2,3,2,27,-2,-2,-2,-2,-2,-1,0,750,-2,468,-8,2496,750,2,470,0,2504,1153,0
130000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1313,0
50000,2,2,2,35,0,0,0,0,0,0,48848,49988,45434,34688,24124,21072,2000,2000,1900,1032,3000,907,0
290000,2,2,2,29,-1,0,0,0,0,0,19315,30310,29312,31404,31004,29124,15000,2000,3000,0,0,4280,0
360000,2,1,1,38,-1,-1,-1,-1,-1,0,1873,13532,5757,28974,8093,3250,13537,5762,29000,8093,1500,3513,0
240000,2,2,2,29,0,0,0,0,0,0,238225,243044,239228,243318,195320,196664,9000,10500,10000,7000,7300,7439,0
80000,2,3,1,41,0,0,0,0,0,0,76095,78197,64065,54764,55868,57288,3500,2600,2000,2000,2303,2300,0
230000,2,2,2,32,1,-2,-2,-1,-1,-1,-46,-46,-46,4826,4829,1788,0,0,4872,4829,1788,1266,1
230000,2,1,1,39,0,0,0,0,0,0,219712,208532,229229,143168,145270,141874,30500,25000,10000,5000,5000,18000,0
330000,2,2,1,37,-1,-1,-1,-1,0,0,2202,2900,2335,7278,6646,5324,2911,2579,7278,6,26,2089,0
30000,2,2,1,34,1,2,2,0,0,0,22419,24932,23502,24603,24996,26426,3207,0,1800,1100,2000,1977,0
120000,2,2,1,33,0,0,0,0,0,0,42687,46640,50865,54401,57873,61917,5000,5000,5000,5000,5000,3000,0
60000,2,4,1,30,-2,-2,-2,-2,-2,-2,3591,-5,-5,0,1360,1180,0,0,5,1360,1180,3302,0
230000,2,2,1,42,-2,-2,-2,-2,-2,-2,430,430,430,430,430,430,430,430,430,430,430,430,1
330000,2,2,1,43,1,-1,-1,-2,-2,-2,-58,22301,0,0,0,0,22359,5895,0,0,0,0,0
380000,2,2,1,44,-1,-1,-2,-1,0,-1,1040,0,0,12500,37811,1500,0,0,12500,25311,1500,5680,0
150000,2,1,2,27,-1,-1,-1,-1,0,-1,8404,4493,11848,7435,3685,3545,4493,11848,7435,0,3545,5718,0
170000,2,3,2,29,0,0,0,0,0,0,116048,117485,119050,120225,122345,124302,4200,4300,4400,4518,4500,5000,1
200000,2,2,1,30,-1,2,-1,-1,-1,-1,1626,730,3049,700,2423,2210,233,3049,700,2423,2210,1233,0
200000,2,2,1,31,0,0,0,0,0,0,24605,25653,26750,24014,10885,7371,1462,1559,2000,390,328,180,0
260000,2,2,1,32,0,0,0,0,0,0,104717,102159,102369,80488,82150,84818,5300,3500,3000,3000,4000,4000,0
430000,2,2,1,47,-1,-1,-1,-1,-1,-1,1343,909,5271,757,157,157,909,5319,757,157,157,5989,0
20000,2,2,1,46,1,2,2,2,0,0,10935,11456,13169,13656,14430,14200,1000,1900,1000,1000,0,8119,1
200000,2,2,1,30,0,0,0,0,0,0,75014,77044,80096,82269,85093,86870,3190,4195,4300,5000,3196,3231,0
290000,2,1,2,31,-2,-2,-2,-2,-2,-2,5307,4739,11495,11214,4084,6348,4739,11527,15537,4873,26348,2306,0
240000,2,1,2,28,0,0,0,0,0,0,188956,189678,189471,191623,195624,199259,7200,7500,6300,6000,6100,6000,0
290000,2,1,1,34,-1,-1,-1,-1,-1,-1,3412,1573,11859,2483,1170,20328,1573,11886,2485,1170,20328,375,0
490000,2,1,2,41,0,0,0,0,0,0,250970,255009,248203,101770,63192,64720,10000,11547,4600,2000,2000,2000,0
230000,2,1,1,39,-2,-2,-2,-2,-2,-2,970,1475,1636,1149,334,459,1483,1640,1152,335,460,553,0
290000,2,2,2,26,0,0,0,0,0,0,81022,59327,102180,58554,59358,45266,2121,48345,1689,1516,1240,1211,0
20000,2,3,2,28,-1,2,2,2,-1,-1,5741,5155,5754,5150,858,0,0,2294,0,1056,0,935,0
300000,2,1,2,28,0,0,0,-1,-1,-2,9582,6803,7198,6975,9356,3697,1818,7217,7023,9383,3714,6546,0
130000,2,2,1,48,-1,-1,-1,2,0,-1,390,390,1170,780,390,390,390,1170,0,0,390,390,1
150000,2,2,1,37,0,0,0,0,0,0,119398,97435,98481,98101,97178,97249,3459,4913,3929,2390,3052,6300,0
50000,2,2,1,37,0,0,0,0,0,0,35874,32130,34602,35172,27568,28467,1600,3000,1477,2000,1500,2500,0
200000,2,2,1,45,-2,-2,-2,-2,-2,-2,1182,0,198,3532,0,0,0,198,3532,0,0,0,0
180000,2,2,1,47,-1,-1,-1,-1,-1,0,107,825,7609,825,1650,825,825,7609,825,1650,0,8214,0
300000,2,1,1,43,-1,-1,-2,-1,-1,-1,21670,-5,-5,1578,1307,0,0,0,1583,1307,0,179,0
30000,2,2,3,41,1,2,2,2,2,2,8055,9263,8973,10337,10022,10924,1500,0,1675,0,1065,0,1
420000,2,3,1,44,1,-1,0,0,0,-1,0,5526,7248,7303,0,932,5526,2000,2002,0,932,1861,0
320000,2,2,2,42,-1,-1,-1,-1,-1,0,2920,2610,9433,2490,2655,1070,2610,9439,2493,2655,0,5682,0
380000,2,1,2,31,0,0,2,0,0,0,66979,70289,69790,71506,74078,77088,5700,2500,3500,5000,5000,3400,0
270000,2,3,1,43,0,0,0,0,0,0,46107,42151,40546,36822,31700,29133,1700,1700,1500,1100,1200,1200,0
150000,2,2,1,40,0,0,0,0,0,0,213638,190709,168741,170544,146787,149759,7877,8069,6708,40502,5706,4860,0
180000,2,2,1,46,0,0,0,0,0,0,171768,164274,165923,169038,172388,165165,7400,6100,6200,6543,6251,14614,0
180000,2,2,2,29,-2,-2,-2,-2,-2,-2,2639,0,0,0,0,0,0,0,0,0,0,661,1
140000,2,3,1,41,0,0,0,0,0,0,114133,122191,128069,103319,105702,108619,10000,8000,5000,4000,4520,6000,1
90000,2,3,1,38,-1,0,0,0,0,0,85718,88476,90120,91124,65778,65866,4200,5000,4776,2400,3000,3000,0
100000,2,2,1,33,0,0,0,0,-2,-2,83013,89589,92887,0,0,0,8000,5000,0,0,0,0,0
60000,2,2,1,34,-1,2,2,2,2,-1,2084,145,145,145,145,1195,0,0,0,0,1200,0,1
140000,2,2,2,42,0,0,0,2,0,0,117460,110301,107289,63778,41334,42664,7000,16000,0,3000,2000,2000,0
50000,2,3,1,43,1,2,2,2,2,0,15214,14673,17621,17839,17257,17826,0,3200,800,0,1000,3800,0
140000,2,1,1,39,1,-1,-1,-1,-1,0,0,797,190,3260,32617,20506,797,190,3269,32617,5000,2774,0
230000,2,2,2,31,1,2,0,0,0,2,19451,13716,14718,13524,15529,12936,1017,5028,5003,3012,3,3898,0
240000,2,3,2,37,1,-2,-1,-1,-1,-1,-3,-3,2486,2500,580,490,0,2489,2500,580,490,177,0
180000,2,1,1,46,0,0,-2,-2,-2,-2,184650,0,0,0,0,0,0,0,0,0,0,0,0
80000,2,3,1,39,0,0,0,0,0,0,18787,19869,20897,21911,22545,23181,1400,1352,1366,1000,1000,1000,0
150000,2,1,1,37,0,0,0,0,0,0,61137,62350,63653,64955,66249,67637,2230,2306,2356,2372,2456,2631,0
300000,2,1,2,35,1,-2,-2,-2,-1,-1,0,0,0,0,150000,0,0,0,0,150000,0,267,0
420000,2,1,1,45,2,0,0,0,0,0,412289,414634,409078,412057,402926,373095,16272,17029,15514,15056,13707,14128,1
60000,2,1,2,31,-1,-1,-1,-1,-2,-2,7233,1596,1562,0,0,0,1596,1562,0,0,0,0,0
30000,2,3,1,48,0,0,0,0,0,0,29757,29059,26386,9370,7290,0,1720,1450,1010,500,0,0,0
210000,2,1,2,37,-1,-1,-1,-1,0,0,430,1570,17036,73158,46823,1427,1570,17036,73158,936,29,630,0
170000,2,2,2,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,330,0,0,0,0,330,1290,1
270000,2,2,1,44,0,0,-1,0,0,0,24775,18018,15896,32396,50411,60957,10203,15908,20000,29000,22000,1821,0
120000,2,1,2,39,-1,-1,-2,-2,-2,-2,28724,-72,-72,-72,-72,-72,0,0,0,0,0,0,0
150000,2,3,2,42,0,0,0,0,-1,-1,30643,31209,25977,30776,920,0,1237,1354,5153,924,0,0,0
150000,2,1,2,37,-1,-1,-1,-1,-1,-1,7591,5538,18987,0,1399,150,5538,18987,0,1399,150,203,1
240000,2,2,1,35,-2,-2,-2,-2,-2,-2,5391,7375,4908,5638,2582,4127,7375,4908,5638,2587,4127,4942,0
130000,2,3,3,43,-1,0,-1,-1,0,-1,15923,82292,396,1552,776,776,70000,792,1552,0,776,3676,0
150000,2,3,1,38,0,0,0,0,0,0,105911,109006,108761,79044,79350,80594,5530,4100,3150,2211,2270,2288,0
20000,2,1,1,37,0,0,0,0,0,0,19921,18100,19146,20098,20191,18216,1594,1640,1592,685,662,827,0
390000,2,1,2,33,-2,-2,-2,-2,-2,-2,2703,1017,0,0,1560,4386,1017,0,0,1560,4386,12000,0
270000,2,2,1,39,0,0,0,0,0,0,161039,164354,167788,339599,174797,180313,6000,6079,6213,12840,8500,8205,0
180000,2,1,1,45,-1,2,-1,-1,-1,-1,1560,316,316,316,316,316,0,316,316,316,316,316,1
200000,2,1,2,30,0,0,0,0,0,0,78866,74961,69702,63210,57098,46455,20000,2513,1656,5000,20000,15000,0
180000,2,2,2,37,-1,-1,-2,-2,-2,-2,491,0,0,0,0,0,0,0,0,0,0,3738,0
330000,2,1,2,39,0,0,0,0,0,0,118467,110930,100498,95072,94164,94043,4000,4600,4000,4190,6680,3500,0
140000,2,1,2,40,0,0,-1,0,0,-2,51270,54000,4117,6817,0,0,4500,4117,3000,0,0,0,0
220000,2,2,1,34,-1,-1,-1,-1,-1,-1,387,1083,1969,389,389,389,1086,2099,390,390,390,391,0
400000,2,1,1,40,-1,-1,-1,-1,-1,-1,6376,4925,4382,1240,167621,3284,5949,4403,1250,168459,3301,11168,0
150000,2,2,1,36,0,0,0,0,0,0,339351,133681,100683,147127,79942,71976,7000,3500,3000,5242,3009,4000,0
200000,2,2,1,36,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,2,1,43,-1,-1,0,0,0,0,661,25166,26195,27209,27924,30204,25166,1437,1451,1166,2900,600,0
170000,2,2,2,30,0,0,0,0,0,0,106667,103955,85601,82963,58547,57080,3458,3426,2711,1779,1940,2000,0
180000,2,2,1,30,1,2,-1,0,0,0,18435,1563,3842,7146,10480,13886,0,3842,5000,5000,10000,5000,0
300000,2,2,1,31,0,0,0,-1,-1,-1,5361,2700,3822,1103,1622,-1,1060,1182,1108,1630,0,0,0
100000,2,2,2,32,0,0,0,2,0,0,76112,77494,96445,92742,92644,95497,4500,25445,0,3500,6790,0,0
500000,2,1,1,38,-1,0,-1,0,0,0,5410,2760,36861,23200,34255,18554,2700,36861,10000,20055,1000,5622,0
80000,2,3,1,40,0,0,0,0,0,0,34965,35660,37082,38464,38922,40791,1578,2000,2000,1397,2500,3000,0
60000,2,2,2,40,0,0,0,0,0,0,61756,60800,55390,50221,22032,20710,2200,2100,8000,800,1000,1000,0
50000,2,2,1,37,0,0,0,0,0,-1,24380,23325,21940,20718,24048,5017,1366,1400,1200,5000,5017,71,0
500000,2,3,1,48,-1,-1,0,0,0,-1,485,6342,6390,5477,1060,23726,6342,1228,1000,1060,23726,1084,0
50000,2,3,3,37,2,2,2,2,2,2,47676,48896,49325,48033,27019,26450,2300,1500,0,3400,0,1200,1
160000,2,3,1,44,0,-1,-1,2,2,2,6061,1594,2904,2313,2753,2191,2000,3037,0,1000,0,5000,0
180000,2,2,1,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,2,1,1,46,1,2,2,0,0,2,133890,106928,37238,36293,55826,34989,5022,0,20000,40000,0,5000,0
160000,2,1,1,33,-1,-1,-1,-1,-1,-1,5459,20415,2141,2144,5816,2144,20415,2141,2144,5816,2144,1456,0
380000,2,1,1,35,-1,-1,-1,-1,-1,-1,472,14985,10472,39993,25356,39772,14985,10472,39993,25356,39772,54002,0
440000,2,2,1,33,0,0,0,2,0,0,411970,420142,443407,431200,440000,-6948,15003,30000,0,9000,788,0,0
280000,2,1,2,33,2,0,0,0,0,0,3192,4962,7860,10708,13516,16279,2000,3000,3000,3000,3000,3000,0
130000,2,2,1,35,0,0,0,0,0,0,63281,56889,60955,62038,62393,65439,10000,5000,2142,5000,4000,9500,0
250000,2,2,1,31,1,-2,-2,-1,-1,-1,0,0,0,1000,0,1013,0,0,1000,0,1013,0,0
360000,2,2,1,39,1,-1,-1,-1,-1,-1,0,791,173,1640,287,2418,791,173,1640,287,2426,507,0
470000,2,2,2,36,-1,-1,-1,-1,0,-1,9,89,0,157,157,205430,1960,0,157,0,205430,130,0
330000,2,2,1,29,0,0,0,0,0,0,132702,135972,137289,141844,143470,146596,6972,4989,6844,5470,5596,5577,0
240000,2,2,1,42,-1,-1,-1,-1,-1,-1,1986,1323,329,9228,7776,7500,1323,329,9228,7776,7500,635,0
360000,2,1,1,48,-1,-1,-2,-1,-1,-1,485,-15,-15,12588,1243,-6,0,0,12603,1250,0,420,0
80000,2,3,2,40,2,2,0,0,0,0,81428,78041,75945,61740,29089,28267,4,3716,2000,1000,1000,2000,1
280000,2,1,2,29,0,0,0,0,0,0,15801,9982,9909,10420,10142,10329,1200,1200,1200,1000,350,300,0
60000,2,1,1,38,1,-1,3,2,-1,-1,0,780,780,390,390,390,780,0,0,390,390,87,0
220000,2,1,1,44,2,2,0,0,0,2,34510,33661,34913,36334,38729,39062,0,2100,2000,3000,1100,1700,1
140000,2,2,1,45,0,0,0,0,2,2,53951,55444,57549,60971,61374,63243,3000,3000,5000,2000,3000,2500,0
230000,2,1,2,29,0,0,-1,-1,0,0,23586,6633,2525,146959,150080,153186,5576,2525,146959,4452,4586,5497,0
360000,2,1,1,30,1,-1,-1,-1,-1,-1,-6,1191,23812,3155,-140,27994,1197,23931,3171,0,28134,8402,0
390000,2,1,2,30,0,0,0,0,0,0,152535,153477,148629,141571,126583,154557,5153,10000,10000,5010,50000,5000,0
280000,2,2,1,32,0,0,0,0,0,0,11561,12662,13752,14815,15168,15523,1300,1300,1300,600,600,600,0
310000,2,3,2,32,0,0,0,0,0,0,41623,42465,32003,33885,29125,17227,3021,7000,5040,1000,7000,6000,0
500000,2,2,1,33,0,0,0,0,0,0,264479,275025,285034,290002,295756,302149,15000,14500,10370,11000,11000,13000,0
230000,2,2,2,39,0,0,0,0,0,0,72288,69680,66081,64495,60511,57450,2429,2579,2100,2000,2000,2100,0
30000,2,3,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,2,4,1,41,-2,-2,-2,-2,-2,-2,0,77,-1460,-1460,-1460,-1460,77,1460,0,0,0,0,0
200000,2,2,2,43,-2,-2,-2,-2,-2,-2,10000,10000,10000,10301,10000,10000,10000,10000,10301,10000,10000,10000,0
390000,2,1,2,30,0,0,0,0,0,0,60819,61300,59328,57852,55903,53516,5000,2506,3000,2500,2000,2000,0
200000,2,1,2,30,0,0,0,0,0,0,59891,60537,61592,59786,58172,59175,3000,2800,3000,2100,2070,1800,0
600000,2,2,1,38,1,2,0,0,0,0,485861,462675,464983,416550,416545,420232,33,15287,14069,15013,15003,15000,0
20000,2,3,1,45,2,2,3,2,2,0,21646,24390,23719,23936,23253,25871,3400,0,900,0,3000,2000,1
140000,2,2,1,48,0,0,0,0,0,0,41241,42548,44552,46503,48418,49277,1996,3000,3000,3000,1790,1965,0
90000,2,2,1,34,-1,2,-1,-1,-2,-2,336,168,432,0,0,0,0,432,0,0,0,0,1
20000,2,3,1,44,0,0,0,0,0,0,5636,6737,7832,8624,8800,9300,1200,1208,1000,176,500,0,0
30000,2,4,1,45,0,0,0,0,0,0,26958,26716,26679,22972,20152,11688,4000,5022,1232,820,286,237,0
250000,2,1,2,35,0,0,0,0,0,0,154878,152677,134445,136219,117625,107642,5200,5200,10000,4014,4057,4000,0
350000,2,2,2,33,0,0,0,0,0,0,187649,141353,142923,145149,132948,85677,5100,5400,6100,6000,3200,3100,0
150000,2,2,1,49,-1,-1,0,-1,-1,-1,4016,5115,3425,1334,2117,1098,5119,1002,1336,2119,1098,757,0
300000,2,2,2,42,0,0,0,0,0,0,113308,109901,108659,110781,107833,104466,5400,5800,6000,7000,5000,5000,0
50000,2,3,1,53,0,0,0,0,0,0,46778,47770,49009,50593,20218,20645,1770,2009,2593,1000,752,1017,1
390000,2,3,1,58,-2,-2,-2,-2,-2,-2,1186,15523,0,609,0,0,15657,0,609,0,0,0,0
120000,2,3,2,53,-1,2,-1,-1,0,-1,1743,316,316,632,316,316,0,316,632,0,316,816,0
140000,2,3,2,53,0,0,0,0,0,0,142270,144418,143728,125158,93998,91229,5357,5829,6240,3500,3500,4000,0
80000,2,3,1,51,0,0,0,0,0,0,80904,64144,54029,51497,28250,28073,2500,2200,1817,1200,1200,1100,0
50000,2,3,1,55,0,0,0,0,0,0,23593,24787,9145,12423,41956,45112,1831,1189,3467,30000,4000,0,0
140000,2,2,2,49,-2,-2,-2,-2,-2,-2,1282,367,0,3794,0,865,367,0,3794,0,865,825,1
330000,2,2,1,50,-2,-2,-2,-2,-2,-2,5600,0,98,0,0,318,0,98,0,0,318,452,0
280000,2,2,1,49,2,2,2,0,0,0,28788,31315,30529,33562,34557,35600,3315,0,3562,1557,1600,3175,0
470000,2,2,1,49,0,-1,-1,-1,-1,-1,3388,1359,7650,6682,1942,0,1359,7650,6682,1942,0,5870,1
100000,2,4,1,54,0,0,0,0,0,0,95980,99056,100415,102666,63913,65246,4057,3232,3275,2290,2365,2382,0
160000,2,3,1,53,0,0,0,0,0,0,123760,124218,124438,112113,96459,93449,6018,5810,4591,3524,3542,3426,0
320000,2,3,1,51,-1,-1,-1,-1,-1,0,8391,2855,1021,953,868,872,2869,1026,957,868,4,954,0
130000,2,3,1,49,0,0,-2,-2,-2,-2,132571,-829,-829,-829,-829,-829,0,0,0,0,0,0,0
50000,2,3,1,53,2,2,2,2,0,0,41174,42196,43327,42335,43326,46256,2000,2100,0,2000,3800,5783,0
540000,2,2,1,50,0,0,0,0,0,0,66637,66665,66513,67149,66880,67667,3100,3070,3100,2320,2796,3500,0
50000,2,4,2,48,0,0,0,0,0,0,47937,33816,60320,36249,780,0,2000,2000,3293,0,0,0,0
140000,2,2,1,48,0,0,0,0,0,0,248822,246595,249664,253418,258909,255232,10000,10200,9000,9000,10000,10000,0
50000,2,2,1,53,0,0,0,0,0,0,28509,29230,30356,31342,32644,32719,1500,1600,1498,2627,1400,1200,0
360000,2,2,1,69,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,2,1,1,45,1,-1,-1,-1,-1,0,0,23621,29042,35000,292962,247622,23621,29052,35000,292962,0,606,0
360000,2,1,1,51,-2,-2,-2,-2,-2,-2,1495,1117,7062,-3,1178,-2,1120,7065,0,1181,0,1758,0
110000,2,3,1,63,-1,-1,-1,-1,-1,-1,390,390,390,390,780,0,390,390,390,780,0,390,1
170000,2,1,1,52,-2,-1,0,0,-1,-1,416,2939,5447,416,7509,6387,2939,3000,5,7509,6387,1666,0
350000,2,1,3,53,1,-2,-2,-2,-2,-1,36138,7613,5875,4020,33127,6877,7619,5875,4020,33127,6877,0,0
240000,2,2,1,56,2,0,0,0,0,0,133954,138785,141894,143270,201082,215709,8500,6500,5000,60000,17464,6516,0
240000,2,2,2,51,-2,-2,-2,-2,-2,-2,489,4006,696,696,696,696,4006,696,696,696,696,1542,0
80000,2,2,1,57,1,-1,-1,-2,-2,-1,0,2412,0,0,0,1650,2412,0,0,0,1650,2500,0
60000,2,3,1,59,-1,-1,-1,-1,-1,-1,694,694,694,694,694,28948,694,694,694,694,28948,1044,0
220000,2,2,1,53,2,0,0,0,0,0,220389,223682,223193,215040,210884,210479,8490,8100,8000,7804,8254,6640,1
500000,2,1,2,54,0,0,0,0,0,0,260356,253580,239479,200081,185130,168868,18609,9800,6610,6000,6000,5000,0
20000,1,2,2,24,0,0,2,0,0,0,15886,16337,16470,10195,11195,11995,2500,800,1500,1000,800,6720,0
360000,1,2,1,27,3,2,2,0,0,0,245135,244583,156843,63861,64437,8844,8000,0,2700,3000,1000,1072,1
300000,2,2,1,53,0,0,0,0,0,-1,5551,6564,7954,8690,0,1420,1110,1500,1000,0,1420,0,0
60000,1,2,2,38,0,0,0,0,-2,-2,57775,51280,16299,-41,-41,-41,2000,1043,0,0,0,17500,1
360000,1,2,1,30,3,2,2,2,2,2,2500,2500,2500,2500,2500,0,0,0,0,0,0,0,1
50000,1,2,2,23,0,0,0,0,0,0,42284,31512,26097,27148,54991,28480,1800,1600,1500,1000,2400,1500,0
130000,1,2,1,24,0,0,2,0,0,0,46113,49520,47627,47262,46226,390,5000,0,1925,0,0,780,0
50000,1,1,1,24,0,0,0,0,0,0,47734,47025,48102,48612,49465,50299,1763,1840,1751,1717,1773,1845,0
150000,1,2,2,28,0,0,0,0,0,0,134218,118580,95916,82867,58995,59799,4465,10629,3500,1833,1886,1610,0
30000,1,1,2,24,0,0,0,0,0,0,28327,27406,28400,28115,28826,27745,1464,1458,1443,1154,1008,1018,0
350000,1,1,2,29,0,0,0,0,0,0,27916,24973,22752,21010,4470,6838,2001,2010,1082,10506,7034,4573,0
50000,1,2,2,25,0,0,-1,-1,0,0,48517,37071,5181,8548,50678,48220,5204,5196,8557,48011,2040,2121,0
20000,1,2,2,23,0,0,0,2,0,0,13284,13987,15958,16168,16268,16600,1229,2200,900,500,332,2000,0
20000,1,2,2,23,1,-2,-2,-2,-1,0,0,0,0,0,17330,16066,0,0,0,17330,738,1000,0
180000,1,1,2,26,-2,-2,-2,-2,-2,-1,-106,-200,-200,-200,0,4709,0,0,0,200,4709,0,0
50000,1,3,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,1,2,2,26,1,2,0,0,0,0,156387,148656,150963,152607,103113,96518,0,6000,10000,4000,4000,7000,1
120000,1,1,2,27,0,0,0,0,0,0,117324,91457,94478,74807,76952,0,3500,5390,3200,3500,3000,77233,0
20000,1,2,2,27,0,0,-1,-1,0,0,7320,7761,631,4481,6481,3465,2000,631,4481,2000,300,3332,1
60000,1,2,2,24,-1,-1,-1,0,0,-1,836,836,6842,4603,3884,760,836,6842,1000,117,760,10038,0
80000,1,3,2,28,1,2,2,0,0,0,38151,39227,38318,42614,86966,41950,2000,0,5000,1500,1500,7000,1
50000,1,3,2,30,0,0,0,0,-2,-2,49631,49641,50355,0,0,0,3000,2000,0,0,0,0,0
50000,1,1,2,25,0,0,2,2,2,0,44477,45425,48559,49065,48057,48942,2000,3134,1640,0,1968,1504,0
30000,1,2,2,22,0,0,0,0,0,0,30465,27943,14588,30158,29562,29818,1630,2231,16310,1051,1103,1003,0
20000,1,2,2,26,0,0,2,2,0,0,15481,18004,19121,18521,18615,19015,3100,1700,0,700,700,860,1
50000,1,2,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,1,1,2,25,0,0,0,0,0,0,51568,52952,95134,31578,26089,16624,3000,60086,2000,2000,5000,6000,0
50000,1,2,1,26,1,-2,-2,-1,-1,-1,0,0,0,2056,973,973,0,0,2056,973,973,27154,0
500000,1,1,2,28,0,0,0,0,0,0,59646,49412,48060,51132,49348,40652,43018,3030,10022,3064,3022,2018,0
120000,1,1,2,27,0,0,2,0,0,0,75896,77931,79384,81367,82321,84336,3900,3300,3900,3200,3500,3500,0
260000,1,1,2,27,0,0,0,0,0,0,256324,250666,245741,240132,234520,227149,10000,9000,10340,11500,8042,14000,0
20000,1,2,2,23,2,2,2,0,0,-2,7130,9455,9159,10000,0,0,2455,0,1000,0,0,0,1
20000,1,2,2,24,1,2,0,0,0,0,20036,19322,17619,10688,11346,0,0,2000,4000,2033,0,0,0
200000,1,1,2,29,-2,-2,-2,-2,-2,-2,33188,10293,55615,37643,47437,38640,11958,73912,37858,47675,38834,49403,0
80000,1,3,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,1,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,1,1,2,28,-1,2,2,-2,-2,-2,2006,1823,-2,-2,-90,-90,0,27,88,0,0,0,0
90000,1,2,2,29,0,0,0,0,0,0,85769,87877,89766,63793,24265,25713,3535,3703,2085,1026,2000,2000,0
20000,1,3,2,41,1,2,-1,-1,-1,-1,9913,3261,1491,390,390,390,50,1491,2500,390,390,0,0
120000,1,2,2,36,-1,-1,-1,-1,-1,-1,396,396,396,392,396,396,396,396,392,400,396,942,0
490000,1,1,2,35,0,0,0,0,0,0,156021,155635,156094,159376,158235,163963,8030,9071,18944,10000,8030,6059,0
290000,1,2,1,38,-1,-1,-1,-1,-1,0,3137,7999,2948,-6097,11037,17834,8042,2980,2777,17941,10002,10000,0
160000,1,3,2,30,0,0,0,0,-2,-2,275241,280903,272419,0,0,0,8365,9368,0,0,0,0,0
220000,1,1,2,30,2,0,0,0,0,0,84630,87604,89687,90889,91892,93815,5000,5000,4200,4000,4000,5000,0
290000,1,2,1,38,0,0,0,0,0,0,116625,118801,99370,84836,82168,80299,5000,3530,3019,2818,3000,3199,0
